games,seedStart,rotate,gameOverScore,maxMovesPerGame,monteCarloStrategy,BombContinuationWeight,BombOpeningWeight,ContinuationCountWeight,ContinuationFollowUpWeight,HigherRelatedCombinationContinuationWeight,HigherRelatedCombinationOpeningWeight,LowerValueContinuationWeight,PlayableBombInEndgameWeight,PreferLowerStartWeight,PreferNonBreakableOpeningWeight,PreferShorterStartWeight,PreferSinglesNotBreakingNonWildCombinationsWeight,PreferUsingWildAsHigherCardInContinuationWeight,WildCardContinuationWeight,WildCardOpeningWeight,completedGames,failedGames,heuristicWins,monteCarloWins,heuristicWinRatePct,monteCarloWinRatePct,heuristicAverageScore,monteCarloAverageScore,averageRounds,averageMoves,averageGameElapsedMs,totalGameElapsedMs,timestampUtc
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,167.30,258.80,8.80,220.60,6440.90,64409,2026-06-22T14:25:55.5599032Z
5,1,true,250,20000,montecarlo:200:200:4,1,0.5,1,1.25,1,1,1,1,1,1,1,1,1,1,1,10,0,3,7,30.00,70.00,210.40,256.60,10.00,251.60,7367.90,73679,2026-06-22T14:27:09.2498999Z
5,1,true,250,20000,montecarlo:200:200:4,1.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,194.40,246.10,9.40,243.30,7111.80,71118,2026-06-22T14:40:45.0333396Z
5,1,true,250,20000,montecarlo:200:200:4,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,194.00,265.20,9.90,252.70,7115.20,71152,2026-06-22T14:41:56.1958796Z
5,1,true,250,20000,montecarlo:200:200:4,1.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,204.90,256.80,10.00,267.20,7653.40,76534,2026-06-22T14:43:12.7351862Z
5,1,true,250,20000,montecarlo:200:200:4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,155.90,266.90,9.00,227.60,6799.30,67993,2026-06-22T14:44:20.7334165Z
5,1,true,250,20000,montecarlo:200:200:4,1,1.25,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,3,7,30.00,70.00,198.30,222.30,8.50,214.60,6328.20,63282,2026-06-22T14:45:24.0208367Z
5,1,true,250,20000,montecarlo:200:200:4,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,193.00,273.20,9.80,253.60,7612.90,76129,2026-06-22T14:46:40.1559139Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1.25,1,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,174.20,248.90,9.00,225.80,6544.90,65449,2026-06-22T14:47:45.6109926Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,208.60,255.80,9.60,240.30,6935.20,69352,2026-06-22T14:48:54.9695295Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1.75,1,1,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,189.80,265.40,9.90,257.60,7583.10,75831,2026-06-22T14:50:10.8082738Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1.25,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,187.80,272.30,10.00,264.50,8146.80,81468,2026-06-22T14:51:32.2812359Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,184.50,251.30,9.50,249.20,7844.30,78443,2026-06-22T14:52:50.7290839Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1.75,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,184.00,273.70,10.00,258.80,7760.20,77602,2026-06-22T14:54:08.3364281Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1.25,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,185.80,267.40,9.70,254.40,7650.50,76505,2026-06-22T14:55:24.8456300Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,174.50,259.80,9.10,229.90,9712.20,97122,2026-06-22T14:57:01.9744392Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1.75,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,182.80,263.20,9.50,247.20,9741.20,97412,2026-06-22T14:58:39.3915334Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1.25,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,185.90,271.10,9.90,255.30,11618.50,116185,2026-06-22T15:00:35.5817466Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1.25,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,169.20,253.70,9.00,233.80,7090.90,70909,2026-06-22T15:01:46.4985807Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,164.70,245.70,8.80,235.00,6819.70,68197,2026-06-22T15:02:54.7019486Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1.25,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,205.30,243.50,9.80,246.80,7192.20,71922,2026-06-22T15:04:06.6299234Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,188.60,263.60,9.70,249.60,7594.70,75947,2026-06-22T15:05:22.5823729Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1.25,1,1,1,1,1,1,10,0,2,8,20.00,80.00,168.00,267.40,9.60,252.80,7559.70,75597,2026-06-22T15:06:38.1850726Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,10,0,2,8,20.00,80.00,184.00,241.40,9.10,239.20,7545.70,75457,2026-06-22T15:07:53.6468947Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1.75,1,1,1,1,1,1,10,0,1,9,10.00,90.00,166.70,265.70,8.80,229.90,7244.80,72448,2026-06-22T15:09:06.1006534Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1.25,1,1,1,1,1,10,0,1,9,10.00,90.00,173.50,267.40,9.70,252.10,7409.60,74096,2026-06-22T15:10:20.2015326Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,10,0,2,8,20.00,80.00,169.20,258.10,9.60,255.80,7459.80,74598,2026-06-22T15:11:34.8055472Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1.75,1,1,1,1,1,10,0,1,9,10.00,90.00,161.20,273.50,9.30,246.20,7052.00,70520,2026-06-22T15:12:45.3314602Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1.25,1,1,1,1,10,0,2,8,20.00,80.00,193.50,242.40,9.40,243.90,7275.70,72757,2026-06-22T15:13:58.0939711Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,10,0,2,8,20.00,80.00,180.00,247.40,9.10,232.20,6935.30,69353,2026-06-22T15:15:07.4524964Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1.25,1,1,1,10,0,1,9,10.00,90.00,153.20,255.10,8.70,222.80,6535.20,65352,2026-06-22T15:16:12.8106631Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1.25,1,1,10,0,1,9,10.00,90.00,165.60,263.70,9.10,236.50,7020.80,70208,2026-06-22T15:17:23.0250939Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,1.25,1,10,0,2,8,20.00,80.00,180.80,255.30,8.90,221.10,6691.60,66916,2026-06-22T15:18:29.9458869Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,10,0,1,9,10.00,90.00,176.60,267.60,9.40,246.70,7846.40,78464,2026-06-22T15:19:48.4149658Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.25,10,0,0,10,0.00,100.00,169.60,271.00,9.60,251.40,7342.00,73420,2026-06-22T15:21:01.8401195Z
5,1,true,250,20000,montecarlo:200:200:4,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,193.20,246.50,9.30,240.10,6945.30,69453,2026-06-22T15:27:19.5245388Z
5,1,true,250,20000,montecarlo:200:200:4,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,183.50,265.20,9.30,238.90,6874.20,68742,2026-06-22T15:28:28.2758099Z
5,1,true,250,20000,montecarlo:200:200:4,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,167.80,261.00,9.40,249.70,7710.50,77105,2026-06-22T15:29:45.3869287Z
5,1,true,250,20000,montecarlo:200:200:4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,170.70,271.90,9.60,246.60,7041.20,70412,2026-06-22T15:30:55.8053898Z
5,1,true,250,20000,montecarlo:200:200:4,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,3,7,30.00,70.00,196.30,252.30,9.50,244.70,7364.30,73643,2026-06-22T15:32:09.4555673Z
5,1,true,250,20000,montecarlo:200:200:4,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,173.80,271.60,8.90,231.80,12720.90,127209,2026-06-22T15:34:16.6714230Z
5,1,true,250,20000,montecarlo:200:200:4,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,160.00,272.40,9.10,235.50,11427.40,114274,2026-06-22T15:36:10.9519870Z
5,1,true,250,20000,montecarlo:200:200:4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,191.50,264.40,9.90,246.70,11679.50,116795,2026-06-22T15:38:07.7512578Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,167.90,279.70,9.30,236.50,11826.60,118266,2026-06-22T15:40:06.0241688Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,156.80,271.90,9.10,235.60,11536.80,115368,2026-06-22T15:42:01.3982194Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,189.80,261.60,10.00,267.60,13364.10,133641,2026-06-22T15:44:15.0451762Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,182.30,271.40,9.70,260.80,11893.80,118938,2026-06-22T15:46:13.9901208Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,10,0,3,7,30.00,70.00,187.30,267.00,9.60,252.30,12373.90,123739,2026-06-22T15:48:17.7349739Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,157.60,265.80,8.70,228.00,11415.10,114151,2026-06-22T15:50:11.8921992Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,176.30,264.90,9.20,240.50,11825.00,118250,2026-06-22T15:52:10.1483955Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,130.50,274.30,8.30,212.60,10935.00,109350,2026-06-22T15:53:59.5024298Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,197.80,252.40,9.10,227.40,10704.60,107046,2026-06-22T15:55:46.5570658Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,10,0,2,8,20.00,80.00,162.00,240.00,8.00,206.90,9040.00,90400,2026-06-22T15:57:16.9623095Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,189.90,247.60,9.20,244.40,7454.50,74545,2026-06-22T15:58:31.5130425Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,175.50,267.40,9.50,247.10,7655.50,76555,2026-06-22T15:59:48.0724064Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,188.80,271.40,9.70,242.70,7088.00,70880,2026-06-22T16:00:58.9573877Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,200.10,257.70,9.90,254.20,7374.30,73743,2026-06-22T16:02:12.7043761Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,0.25,1,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,195.70,268.60,9.80,256.40,7714.90,77149,2026-06-22T16:03:29.8585216Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,152.60,265.30,9.40,257.10,7350.30,73503,2026-06-22T16:04:43.3672784Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,200.80,274.40,9.90,257.70,10965.70,109657,2026-06-22T16:06:33.0298551Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,10,0,3,7,30.00,70.00,202.00,261.40,9.80,262.80,12391.60,123916,2026-06-22T16:08:36.9510273Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,0.25,1,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,148.40,260.00,8.80,239.50,11921.20,119212,2026-06-22T16:10:36.1691827Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,141.80,273.70,8.40,218.10,10747.60,107476,2026-06-22T16:12:23.6510928Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,171.20,273.80,9.10,237.80,11392.90,113929,2026-06-22T16:14:17.5862467Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,10,0,0,10,0.00,100.00,148.20,273.40,9.00,236.10,11200.90,112009,2026-06-22T16:16:09.6011662Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,157.40,278.00,9.00,235.10,10970.50,109705,2026-06-22T16:17:59.3131363Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,10,0,1,9,10.00,90.00,157.30,269.30,9.00,227.80,10792.30,107923,2026-06-22T16:19:47.2411008Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,10,0,1,9,10.00,90.00,168.80,254.60,8.90,223.40,10110.90,101109,2026-06-22T16:21:28.3570426Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,10,0,0,10,0.00,100.00,167.90,279.00,9.30,238.70,11134.60,111346,2026-06-22T16:23:19.7078365Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1,10,0,1,9,10.00,90.00,144.80,267.30,8.90,235.80,10799.00,107990,2026-06-22T16:25:07.7027710Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,10,0,2,8,20.00,80.00,212.10,270.60,10.50,278.90,12903.80,129038,2026-06-22T16:27:16.7463092Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,10,0,0,10,0.00,100.00,187.70,269.10,9.70,253.80,11223.70,112237,2026-06-22T16:29:08.9883288Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,10,0,2,8,20.00,80.00,175.30,251.50,9.30,250.50,10998.30,109983,2026-06-22T16:30:58.9752068Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,0.25,1,1,1,1,1,10,0,1,9,10.00,90.00,155.80,261.30,8.60,224.60,10579.80,105798,2026-06-22T16:32:44.7782237Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,10,0,2,8,20.00,80.00,176.60,264.80,9.60,252.80,11500.80,115008,2026-06-22T16:34:39.7925053Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,10,0,1,9,10.00,90.00,158.60,246.60,8.70,232.20,10584.40,105844,2026-06-22T16:36:25.6417524Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,10,0,2,8,20.00,80.00,171.90,265.20,8.90,226.90,10363.60,103636,2026-06-22T16:38:09.2825079Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,1,10,0,2,8,20.00,80.00,166.70,243.90,8.60,219.70,10159.90,101599,2026-06-22T16:39:50.8866259Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,10,0,0,10,0.00,100.00,164.20,275.20,8.80,228.90,10594.50,105945,2026-06-22T16:41:36.8365849Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,10,0,1,9,10.00,90.00,199.40,263.30,9.80,253.30,11632.10,116321,2026-06-22T16:43:33.1628376Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,10,0,1,9,10.00,90.00,188.20,265.20,9.70,241.20,10364.60,103646,2026-06-22T16:45:16.8141248Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,10,0,2,8,20.00,80.00,173.30,262.40,11.00,287.10,11857.60,118576,2026-06-22T16:47:15.3963062Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,10,0,1,9,10.00,90.00,174.40,261.60,11.60,297.10,12347.10,123471,2026-06-22T16:49:18.8724433Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,10,0,2,8,20.00,80.00,198.30,244.50,9.20,234.90,10774.50,107745,2026-06-22T16:51:06.6247057Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,10,0,1,9,10.00,90.00,170.50,267.90,9.60,254.40,11628.70,116287,2026-06-22T16:53:02.9164016Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,0.25,1,1,10,0,2,8,20.00,80.00,199.30,245.90,9.50,244.10,10856.60,108566,2026-06-22T16:54:51.4886589Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,10,0,1,9,10.00,90.00,189.70,267.50,10.00,255.40,10468.50,104685,2026-06-22T16:56:36.1795708Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,10,0,1,9,10.00,90.00,173.30,263.40,9.40,247.00,11184.60,111846,2026-06-22T16:58:28.0315726Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,10,0,2,8,20.00,80.00,180.40,258.40,9.60,252.50,11117.10,111171,2026-06-22T17:00:19.2078000Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,1,10,0,2,8,20.00,80.00,173.10,246.90,9.30,244.60,9891.60,98916,2026-06-22T17:01:58.1290953Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10,0,8,2,80.00,20.00,255.80,211.20,10.30,254.20,8394.40,83944,2026-06-22T17:03:22.0790600Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,10,0,0,10,0.00,100.00,168.10,278.80,9.40,247.00,11595.20,115952,2026-06-22T17:05:18.0355606Z
5,1,true,250,20000,montecarlo:200:200:4,1,1,1,1.177,1,1,1,1,1,1,1,2.118,1.105,0,2.625,10,0,5,5,50.00,50.00,245.30,227.30,10.10,264.60,4964.00,49640,2026-06-23T13:32:43.4409605Z
5,1,true,250,20000,montecarlo:200:200:4,1,1.223,1,3.584,0,1,0,1,3.218,1,1,1,1,1,1,10,0,1,9,10.00,90.00,182.00,266.20,9.40,247.60,6080.70,60807,2026-06-23T13:33:44.2574095Z
5,1,true,250,20000,montecarlo:200:200:4,3.612,1.25,0.35,0,0.78,1,1,1,1.87,3.599,0,1,1,1.814,1,10,0,0,10,0.00,100.00,101.20,267.70,9.00,236.40,5886.40,58864,2026-06-23T13:34:43.1273823Z
5,1,true,250,20000,montecarlo:200:200:4,1,1.674,1,1,1,1,1,1,0,1,1,0,1,1,1,10,0,3,7,30.00,70.00,193.90,242.40,11.80,291.20,6567.10,65671,2026-06-23T13:35:48.8027255Z
5,1,true,250,20000,montecarlo:200:200:4,1.75,0,1,1,0.519,0.194,1,1,1,1,1.686,1,1,2.938,1,10,0,0,10,0.00,100.00,128.10,276.30,8.30,221.00,6171.20,61712,2026-06-23T13:36:50.5199249Z
5,1,true,250,20000,montecarlo:200:200:4,1.75,0,1,1,1,3.153,1,1,0.508,1,1,1,0,1,1,10,0,5,5,50.00,50.00,202.50,228.00,10.00,247.60,5285.80,52858,2026-06-23T13:37:43.3836061Z
5,1,true,250,20000,montecarlo:200:200:4,1,0.763,0,0,1,0.069,1,1,1,1,0,1,0,1,1,10,0,0,10,0.00,100.00,161.00,275.10,10.80,299.00,6192.40,61924,2026-06-23T13:38:45.3150779Z
5,1,true,250,20000,montecarlo:200:200:4,0,0,1,0,1,1,1.538,1,0.358,1.029,1,1,1,1.435,1,10,0,2,8,20.00,80.00,166.60,251.20,8.80,232.20,5913.40,59134,2026-06-23T13:39:44.4552333Z
5,1,true,250,20000,montecarlo:200:200:4,1,0,1,1.25,3.894,1,1,1,1,1,1,0,1,3.612,1,10,0,1,9,10.00,90.00,158.90,268.40,10.90,279.70,6718.90,67189,2026-06-23T13:40:51.6500464Z
5,1,true,250,20000,montecarlo:200:200:4,1,0.699,1.031,1.25,1,1,0,1,0,1.192,1,0,1,1,1,10,0,0,10,0.00,100.00,161.80,267.50,12.00,307.80,7315.50,73155,2026-06-23T13:42:04.8117793Z
5,1,true,250,20000,montecarlo:200:200:4,1,0,0,1,1,1.855,0.5,1,1,1,1,3.821,0,3.043,1,10,0,0,10,0.00,100.00,157.30,267.60,8.80,230.40,5801.50,58015,2026-06-23T13:43:02.8324562Z
5,1,true,250,20000,montecarlo:200:200:16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,4,6,40.00,60.00,223.20,238.10,10.40,275.80,9053.80,90538,2026-06-23T13:47:09.3513769Z
5,1,true,250,20000,montecarlo:200:200:16,1,1,1,1.177,1,1,1,1,1,1,1,2.118,1.105,1,2.625,10,0,3,7,30.00,70.00,222.60,225.30,9.80,254.40,8649.20,86492,2026-06-23T13:48:35.8547822Z
5,1,true,250,20000,montecarlo:200:200:16,1,1.223,1,3.584,0,1,0,1,3.218,1,1,1,1,1,1,10,0,7,3,70.00,30.00,230.00,206.00,9.30,244.20,8104.30,81043,2026-06-23T13:49:56.9031902Z
5,1,true,250,20000,montecarlo:200:200:16,3.612,1,0.35,0,0.78,1,1,1,2.87,3.599,0,1,1,1.814,1,10,0,2,8,20.00,80.00,177.30,260.50,11.70,330.70,11431.50,114315,2026-06-23T13:51:51.2231721Z
5,1,true,250,20000,montecarlo:200:200:16,1,1.674,1,1,1,1,1,1,1,1,1,0,1,1,1,10,0,3,7,30.00,70.00,228.80,247.00,13.60,367.70,11442.20,114422,2026-06-23T13:53:45.6504820Z
5,1,true,250,20000,montecarlo:200:200:16,1,0,1,1,0.519,0.194,1,1,1,1,1.686,1,1,2.938,1,10,0,5,5,50.00,50.00,221.90,253.20,10.20,282.10,10245.60,102456,2026-06-23T13:55:28.1108552Z
5,1,true,250,20000,montecarlo:200:200:16,1,0,1,1,1,3.153,1,1,0.508,1,1,1,0,1,1,10,0,6,4,60.00,40.00,242.90,226.70,10.90,269.10,8307.10,83071,2026-06-23T13:56:51.1875275Z
5,1,true,250,20000,montecarlo:200:200:16,1,1.263,0,0,1,0.069,1,1,1,1,0,1,0,1,1,10,0,4,6,40.00,60.00,209.00,253.60,11.50,327.40,9867.30,98673,2026-06-23T13:58:29.8657485Z
5,1,true,250,20000,montecarlo:200:200:16,0,0,1,0,1,1,1.538,1,0.358,1.029,1,1,1,1.435,1,10,0,3,7,30.00,70.00,226.30,257.60,10.60,283.20,9668.60,96686,2026-06-23T14:00:06.5568292Z
5,1,true,250,20000,montecarlo:200:200:16,1,0,1,1,3.894,1,1,1,1,1,1,0,1,3.612,1,10,0,2,8,20.00,80.00,194.90,247.90,11.20,303.20,9853.00,98530,2026-06-23T14:01:45.0921845Z
5,1,true,250,20000,montecarlo:200:200:16,1,1.199,1.031,1,1,1,0,1,1,1.192,1,0,1,1,1,10,0,1,9,10.00,90.00,199.10,247.50,12.60,347.30,11384.90,113849,2026-06-23T14:03:38.9457024Z
5,1,true,250,20000,montecarlo:200:200:16,1,0,0,1,1,1.855,1,1,1,1,1,3.821,0,3.043,1,10,0,3,7,30.00,70.00,203.10,241.60,9.40,252.40,8467.20,84672,2026-06-23T14:05:03.6226422Z
5,1,true,250,20000,montecarlo:200:200:16,1,1,1,1,0,1,1,0,1,1,1,0,1.126,1,1,10,0,3,7,30.00,70.00,208.00,249.10,12.40,327.60,10295.30,102953,2026-06-23T14:06:46.5825487Z
5,1,true,250,20000,montecarlo:200:200:8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,5,5,50.00,50.00,226.30,220.60,9.70,248.70,6570.90,65709,2026-06-23T14:12:46.1244232Z
5,1,true,250,20000,montecarlo:200:200:8,1,1,1,1.177,1,1,1,1,1,1,1,2.118,1.105,1,2.625,10,0,4,6,40.00,60.00,219.80,248.20,10.10,252.50,6509.30,65093,2026-06-23T14:13:51.2305261Z
